t,x_3a,x_06,x_b1,x_7e,x_92,x_29,x_d4,x_4b,x_5c,x_f8
8159,0.0,0.0,100.53878559169709,45.666811405939406,1.0,0.0,0.09127619926524963,0.0,1.0509480677131118,21.110390065540063
8160,0.0,0.0,98.73689292463202,47.93594033785969,1.0,1.9091749065630839,0.0,0.0,1.0427339029538905,21.08091495569032
8161,0.0,0.0,99.0494914208081,47.65459487672926,1.0,0.0,0.0,0.0,0.9886218335577974,21.09222751832573
8162,0.05315786074860214,0.0,100.06706841166594,45.1051992009295,1.0,0.0,0.0,0.0,1.0371661424173166,21.065896890014365
8163,0.0,0.0,100.41051929054933,48.20570399716281,1.0,2.8902950175924635,0.2924032577271171,0.0,0.9710346593458673,21.077548434108202
8164,0.0,0.0,100.14098809259805,48.80162672968141,1.0,0.0,0.036704837726105465,0.0,0.9789481693811048,21.072208245762134
8165,0.6669508154611661,0.0,99.9047455076523,48.81124192836011,1.0,6.276255967379354,0.4842854468719921,0.0,0.9864697019396738,21.058519730084072
8166,0.0,0.0,99.5371147111876,49.150214527729624,1.0,6.382901734679515,0.0,0.0,0.9564203786232697,21.067708439580812
8167,0.0,0.0,103.50296188870571,50.83672134992394,1.0,4.410599612125157,0.0,0.0,0.9564025680429247,21.050631998181935
8168,0.2518461793768009,0.0,99.60897548570443,50.668062615275765,1.0,4.4493802214492675,0.2737765916076077,0.0,1.025092661867098,21.04734232848778
8169,0.1463916468631576,0.0,100.38160637383889,52.08718127405145,1.0,6.463585391940666,0.06821195439806552,0.0,0.9878445023067016,21.04580171006293
8170,0.0,0.0,98.92341129840887,50.57535360982322,1.0,2.752700066740447,0.9596428765953012,0.0,0.9256212056843918,21.05434310594701
8171,0.0931857771577481,0.0,98.9723319039085,52.50502555234315,1.0,3.1852740557665715,0.0,0.0,1.0054059873558172,21.066403398650625
8172,0.37027449463565065,0.0,99.8052525052578,54.356769574821335,1.0,0.0,0.36888850437809506,0.0,0.9072708143526496,21.066667063448378
8173,0.0,0.0,99.16630150367247,54.06654853850349,1.0,4.825861678121318,0.0,0.0,1.0447220477756634,21.074208567137923
8174,0.2832391656351758,0.0,99.52300840283706,55.140845582220315,1.0,0.0,0.0,0.0,1.0067723010504717,21.05550372593504
8175,0.0,0.0,99.733105166384,54.13734713947553,1.0,1.6230925832140857,0.02976054944499279,0.0,0.9112090011030217,21.045679814472003
8176,0.5800745768881826,0.0,100.90428801776285,54.81179169850258,1.0,2.7413309185964514,0.0,0.0,1.0183389853750766,21.021196176339217
8177,0.28600294695271444,0.0,100.7289057349047,55.85494726237604,1.0,2.88714018017457,0.07237133559942162,0.0,0.9943636258366122,20.99840036663865
8178,0.001015238819485754,0.0,101.07622030882153,58.394957418642775,1.0,12.451770493138559,0.02688695893494995,0.0,0.9743690180116517,20.995389643389796
8179,0.0,0.0,99.29447933622289,56.473008713481015,1.0,1.0322807885499172,0.0,0.0,0.9035298782112904,20.977895898038803
8180,0.24083223181059993,0.0,99.88375361234826,56.046011546746186,1.0,0.0,0.0,0.0,0.8944090957705688,20.979524173420096
8181,0.2103585078844815,0.0,100.69833953282583,57.37711056595674,1.0,4.111893229312908,0.0,0.0,1.022540379722853,20.985902064077507
8182,0.0,0.0,100.89311117766115,59.04318915290891,1.0,0.0,0.0920964842743183,0.0,0.946711530778359,21.004986433002465
8183,0.339257928140599,0.0,99.03203895428815,57.56149677795116,1.0,0.0,0.16354434988567237,0.0,1.0395282044218712,21.00839699250626
8184,0.1372481723658152,0.0,101.67796012621946,58.728592371712786,1.0,5.075306353906592,0.3849338477544456,0.0,0.8970029571363611,21.000059304662862
8185,0.0,0.0,99.26090598383747,60.31703227342986,1.0,7.913268211104252,0.0,0.0,1.0091887329326235,20.9883063402849
8186,0.07841725972740006,0.0,99.79015699160051,60.442456097897505,1.0,0.0,0.0598837116940681,0.0,1.0123297514118155,20.999094147880648
8187,0.0,0.0,100.23461718023671,63.40774674193293,1.0,0.0,0.3388200905969773,0.0,0.9705572090832789,20.99456757327968
8188,0.0,0.0,98.96282556176189,62.859422260649154,1.0,1.863093574891226,0.00969416885918753,0.0,0.9987563027260701,21.01118082629534
8189,0.4473896622336357,0.0,99.18626787960925,63.32153986154042,1.0,0.0,0.0,0.0,1.1189959688521862,20.99455229292463
8190,0.4051140173418028,0.0,100.75957725108005,63.65761193985663,1.0,0.0,0.043014513722791255,0.0,1.0595228833417056,20.99338788679237
8191,0.0744758697826205,0.0,100.45253980331775,65.21797514680557,1.0,0.5597482840654961,0.0,0.0,1.003012443922204,21.009195113719706
8192,0.17171982234470223,0.0,98.95772715575205,65.08307164427241,1.0,3.870844900534669,0.05562664794241175,0.0,0.9495552268952709,21.010744393863487
8193,0.0,0.0,99.11005650268513,64.41893829249639,1.0,0.7780356830448643,0.0,0.0,0.9890744493050762,21.030329868798574
8194,0.0,0.0,99.68779427438078,66.12903722354535,1.0,2.0864208797418784,0.0,0.0,0.997195631676228,21.026863181957015
8195,0.17890463283642385,0.0,98.96364354306726,66.48782160986865,1.0,2.9647172187019883,0.2554413151127759,0.0,1.102135681210081,21.023932144881964
8196,0.0,0.0,100.88625284395061,66.4928893288844,1.0,9.11600295574415,0.3520077181679413,0.0,0.9888793976326259,21.039051563844048
8197,0.0,0.0,100.12226291137125,68.04836551064035,1.0,0.0,0.15166414887923302,0.0,0.9735369841410584,21.055282173461293
8198,0.11814838211479252,0.0,99.95568537521424,68.35204627558049,1.0,6.113599877948657,0.0,0.0,0.9845442291240744,21.059083198557683
8199,0.0,0.0,99.8146512144136,68.75791913758772,1.0,4.523952554171094,0.8069819248775683,0.0,1.0703675589124917,21.06602499678144
8200,0.0,0.0,101.78523847593831,69.76502698736093,1.0,5.882921723461032,0.0,0.0,1.0100259762894688,21.060407015722205
8201,0.2240118039206043,0.0,98.79038658092135,69.84254016768708,1.0,6.069638105585704,0.30706494664556044,0.0,0.9796806401077778,21.049155120224533
8202,0.5849697603410121,0.0,99.83497069676265,70.07335415555798,1.0,0.6057386731224433,0.0,0.0,0.9915396157792657,21.06630385137151
8203,0.0,0.0,100.66413823841029,70.5814172008799,1.0,4.602278815392565,0.0,0.0,0.9135748254000792,21.076187151718774
8204,0.0,0.0,99.33782194368484,70.74689170235342,1.0,0.0,0.07489597790227519,0.0,0.9969897587094647,21.085921957582368
8205,0.1551108144695467,0.0,101.1775003032533,72.68647333188675,1.0,0.0,0.03630377789398854,0.0,1.0260743945996988,21.099662881353453
8206,0.18052262590007753,0.0,97.34257963692336,70.79071968556507,1.0,0.0,0.0,0.0,0.9656098387147888,21.092354040355822
8207,0.39345124031235684,0.0,99.80801820646751,73.66206132794602,1.0,0.0,0.2794714709511866,0.0,1.063596285945337,21.09774373539089
8208,0.16603889379677148,0.0,101.61117372163326,71.4034976368456,1.0,0.0,0.0,0.0,0.9393400440820338,21.100629832886167
8209,0.06173920580784236,0.0,100.54149769923046,75.1081268465597,1.0,0.0,0.16580124598034401,0.0,0.9644870408547593,21.115236428285797
8210,0.6078766567663781,0.0,100.92131904204116,72.6900444027241,1.0,0.0,0.02951416536487513,0.0,0.9776825160709481,21.108884732473655
8211,0.0,0.0,101.47636881399893,74.32106949887708,1.0,0.0,0.015083295695000573,0.0,0.9910840490303079,21.111273420300996
8212,0.12801396777888624,0.0,100.56270640232795,77.48334629187734,1.0,3.0206404010448873,0.0,0.0,0.9672342038629145,21.105679787675818
8213,0.14069797195301997,0.0,100.79405655712098,75.35662166312474,1.0,3.5874634339852545,0.3363490145057822,0.0,1.0410527405228174,21.11361148874693
8214,0.328979399310424,0.0,97.92202170545158,76.96371511148182,1.0,0.0,0.0,0.0,0.9808171170295459,21.105029589082253
8215,0.0,0.0,100.29112522671076,77.93626928220789,1.0,0.0,0.35700161379161544,0.0,1.0042219330025994,21.098524422468216
8216,0.023230460969015532,0.0,99.7085992306655,78.63712494896714,1.0,0.0,0.0,0.0,0.9546983714108594,21.078524647478673
8217,0.19969802491125,0.0,100.02599406894524,78.65859079787418,1.0,0.0,0.0,0.0,0.9338658028224968,21.082734178436507
8218,0.0,0.0,98.36903695312735,79.82377070481878,1.0,0.9604205378907058,0.14824001141678683,0.0,0.9669548549052439,21.07229270174162
8219,0.3603196490138452,0.0,100.71785016277661,80.56299462789435,0.0,1001.567368408752,0.0,0.0,1.0179034459354908,21.103951506095743
8220,0.0,0.0,100.22989536110079,79.32923385072115,0.0,981.6589134822426,0.06688000180299637,0.0,0.8985055797175786,21.10578906208048
8221,0.30182792113640705,0.0,99.34959611398452,79.44890451514433,0.0,997.6155134979409,0.0,0.0,0.9928595488542089,21.106604948299328
8222,0.0,0.0,99.40265508714221,78.8988113020007,0.0,1034.9677449732044,0.163941047240798,0.0,1.0524549424297887,21.12023126095163
8223,0.0,0.0,99.67315935553043,80.29880442468753,0.0,1029.7221683679097,0.1510132540116171,0.0,1.0500010862892364,21.125196606342726
8224,0.0,0.0,100.4813830771926,80.60106375673679,0.0,985.2790141481394,0.32938992109016396,0.0,0.987527244525394,21.12821763663073
8225,0.0,0.0,99.42380557881243,80.63429339308249,0.0,1017.4797872644752,0.20033251158421508,0.0,0.9212904605172315,21.147082915290728
8226,0.0,0.0,100.73056650993593,79.10860110918841,0.0,997.9143634311852,0.0,0.0,1.0654213858463146,21.166971528148093
8227,0.0,0.0,101.05589325126498,81.06006834737116,0.0,965.4693085585469,0.0,0.0,1.0484117732351252,21.148742314844927
8228,0.0,0.0,99.7894346083398,79.1259055824884,0.0,1021.777829430254,0.0,0.0,1.0377846219914848,21.140242352846435
8229,0.0,0.0,100.20294677983196,79.1222441872991,0.0,999.0500454968251,0.0,0.0,1.0947556682876969,21.145821392779368
8230,0.20943123945582556,0.0,99.82106105680161,78.28376529719678,0.0,1016.7357158008102,0.06939048800805055,0.0,1.092110525614017,21.138873979854445
8231,0.0,0.0,100.2697601676012,79.94592379456068,0.0,1044.202564518199,0.0029418001706043363,0.0,0.9404205673355944,21.13803469083483
8232,0.4036595069019961,0.0,102.03208344960937,81.9218624893911,0.0,971.7744935456155,0.10354995350449069,0.0,1.0552787699255433,21.15330870981301
8233,0.0,0.0,98.98221404603643,80.23762165068649,0.0,993.6046648888699,0.0,0.0,0.9723933608211603,21.169182112399838
8234,0.0,0.0,98.2766262397081,79.50921957066643,0.0,1028.345901509386,0.25875408899313573,0.0,1.02083182438727,21.169985370562387
8235,0.037085705759090835,0.0,98.7165360016387,80.42777305300244,0.0,1028.6116357827575,0.06434956466456213,0.0,1.0213365845545426,21.1534978276879
8236,0.0,0.0,100.86288689725697,78.70758627827303,0.0,1017.2191939012638,0.08691947139346785,0.0,1.0428837815572005,21.149878543960934
8237,0.0,0.0,99.46978972912488,81.47853128024623,0.0,1030.5890465461177,0.13540156612878224,0.0,0.932448450281787,21.16724483763628
8238,0.09229073197624806,0.0,99.9571791404113,79.45349121508215,0.0,1002.6958863432848,0.0,0.0,0.9248906167202526,21.17965608929232
8239,0.39359686661895477,0.0,100.67865433610527,79.60590161156442,0.0,975.7149015015095,0.07454720472838514,0.0,0.9719657607415847,21.177275807558193
8240,0.04689305122133394,0.0,99.37608914102823,81.77552171696641,0.0,1036.968127497746,0.0,0.0,1.1658188007206156,21.193880733656222
8241,0.0,0.0,98.47343653136286,79.79126897675197,0.0,1009.5880724851756,0.2960040171237751,0.0,1.0731292697874755,21.192857633847723
8242,0.0,0.0,100.63524678054212,81.0691116666137,0.0,1003.2955510822401,0.0,0.0,0.9806850909105436,21.21209982538407
8243,0.0,0.0,100.63958250734306,81.01126486805677,0.0,972.574738261443,0.02165448058788213,0.0,0.9649429286411646,21.23782345976452
8244,0.0,0.0,97.18373568180606,79.91588636815362,0.0,1001.3239621005931,0.0,0.0,0.9095875238007941,21.264834871135342
8245,0.5363540002119406,0.0,98.622565068392,79.50797534259692,0.0,1044.9611451609048,0.0,0.0,1.0090617569625253,21.248385290132866
8246,0.0,0.0,100.1721461789834,79.94142716269096,0.0,988.0695944081882,0.21848795349573732,0.0,1.0116039116128062,21.234334867557454
8247,0.0,0.0,102.09569152552429,81.62928282938995,0.0,984.5923612603625,0.10309752578685723,0.0,1.0413379616628289,21.22160743399646
8248,0.26606334241671714,0.0,100.54920732458415,81.2654333057519,0.0,985.6860902581262,0.0,0.0,0.9506071736586653,21.204227862173784
8249,0.0166180280298243,0.0,98.84574342331157,80.23447777165818,0.0,1018.9479488065999,0.0,0.0,0.9820348870315123,21.22335817417029
8250,0.0,0.0,100.58576750541901,80.25413826029356,0.0,953.4665270941806,0.12303096357332223,0.0,0.9951551330149213,21.233111392418596
8251,0.0,0.0,100.91396067928058,79.55619644287519,0.0,988.9617655095715,0.0,0.0,1.0807061259988335,21.24640564643684
8252,0.0,0.0,97.97316541771494,82.0735101105653,0.0,1028.6246179600546,0.0,0.0,0.9619335312526135,21.243857184538964
8253,0.3676313636507228,0.0,100.51148118776807,79.37188241363152,0.0,1012.2513599143422,0.047793289895525316,0.0,0.9698531889948716,21.266585404214112
8254,0.005786964651685295,0.0,99.56054190299163,79.6644119415658,0.0,963.025704036524,0.019976616308540356,0.0,1.0080358850284616,21.264776421325923
8255,0.0,0.0,97.73777134640702,80.18960245924079,0.0,993.5257148571626,0.12307213903346567,0.0,1.0265379235386374,21.267084321911753
8256,0.14949421820132078,0.0,99.28532994947386,79.67385296285924,0.0,1012.1905848663171,0.0,0.0,1.0092277561009921,21.278410697202485
8257,0.0,0.0,101.28883127669276,79.85702338361081,0.0,973.9744872890477,0.1286468606901814,0.0,0.9450566050088993,21.268935077739098
8258,0.0,0.0,101.13920446126346,81.20840029292633,0.0,964.9156283875367,0.0,0.0,1.0107299135745524,21.281693461329905
8259,0.0,0.0,101.15044067267016,80.43481141005341,0.0,1000.0205092433197,0.0,0.0,0.9575076007405058,21.316101655858304
8260,0.029177603649131693,0.0,99.39890524804183,80.23304426808178,0.0,963.9700715621796,0.18782417243201513,0.0,1.0720480964773411,21.33601199773968
8261,0.0,0.0,98.44312515907319,80.03682607267707,0.0,986.966744968906,0.7405191640159401,0.0,0.9375898865746256,21.342990730195005
8262,0.0,0.0,101.65891210896099,80.84707389318852,0.0,1014.7612167961613,0.6680679521594425,0.0,1.0127451717008686,21.339327996406546
8263,0.12187626881459523,0.0,100.60519032071855,81.50937164618828,0.0,1001.7374278033323,0.0,0.0,0.9789045515676454,21.35189554723713
8264,0.3771109450582042,0.0,100.07499068371251,79.68516601197489,0.0,1011.2006823231596,0.0,0.0,1.024300083180404,21.346321642039214
8265,0.0635400779596582,0.0,97.91216203513386,79.40846800954333,0.0,1014.2496448542307,0.0,0.0,1.0129885142034174,21.375675024403087
8266,0.09633888551444812,0.0,99.19898133554216,80.00303712138175,0.0,961.4546862607175,0.0,0.0,0.914264528309528,21.395537176522552
8267,0.2541763587804195,0.0,101.23354904464675,79.06212909562952,0.0,985.8663652959184,0.17045311958580764,0.0,0.986107027443207,21.409696562615103
8268,0.026294323024163162,0.0,98.732068070494,81.15007443585593,0.0,1026.0907366097586,0.27891604037797174,0.0,0.9720189864645767,21.408587276126852
8269,0.5487063409901836,0.0,98.28958723578792,78.6561617793872,0.0,1006.0786792858686,0.0,0.0,1.0001456031760814,21.42593393473808
8270,0.24398608280201345,0.0,100.97873277680235,81.61957135184271,0.0,991.0291754992934,0.0,0.0,1.1166565062051657,21.423026040479236
8271,0.2729564553663803,0.0,98.707361884592,82.60570566722413,0.0,984.1942218919702,0.0,0.0,0.9970549438131909,21.429490138689175
8272,0.21733253617415801,0.0,100.22443154040857,80.66496537166863,0.0,981.2590966442325,0.3405293647838268,0.0,0.9823296102993897,21.43692815753129
8273,0.0,0.0,99.50498181670557,78.44519805655938,0.0,996.2590683533517,0.05591829779780087,0.0,0.9383818369487884,21.43688782198173
8274,0.0,0.0,99.63936405905153,79.46872236198223,0.0,965.2837605371953,0.0,0.0,0.978527579883246,21.410208932063497
8275,0.0,0.0,100.01073199193982,79.33050653436948,0.0,957.815188243132,0.0,0.0,1.1077883776542952,21.415285284437317
8276,0.0,0.0,100.13869263123189,80.36711223887013,0.0,955.0224987019137,0.03001949852226929,0.0,1.0642722285784487,21.428142800697422
8277,0.09161911689892385,0.0,100.60224787613004,80.4015361330828,0.0,1018.6648935776534,0.15935262169123307,0.0,0.9456957569288642,21.399257367106795
8278,0.0,0.0,100.69081859963988,79.57044239239542,0.0,1005.4604055560806,0.0,0.0,0.9940246085889877,21.409552494432823
8279,0.0,0.0,100.63078864188691,79.23427834453116,0.0,1019.486472584505,0.0,0.0,1.0362051516793838,21.408330311686207
8280,0.0,0.0,99.90476686966583,81.63598446152884,0.0,1029.3949325762044,0.024169606978472164,0.0,1.0057025193550442,21.42398318528228
8281,0.0,0.0,99.90892763897796,78.25047155135887,0.0,971.8451432612569,0.0,0.0,1.0242161702746329,21.427812745468735
8282,0.4341374395672407,0.0,101.1382106915565,81.4682439629388,0.0,995.3121632842366,0.0,0.0,1.0272549376542757,21.433694740521773
8283,0.0,0.0,99.48454818433538,77.22833781516282,0.0,987.9155875443886,0.0,0.0,1.0031765531807395,21.402509832123503
8284,0.4588027165295275,0.0,98.74071428609165,79.9731781307182,0.0,988.9640645025938,0.3754526746785342,0.0,1.004161729282424,21.401319252970936
8285,0.26140476400694707,0.0,99.93867240074299,79.99050396706477,0.0,1010.7421906382995,0.0,0.0,0.911344548065875,21.387041212460364
8286,0.0,0.0,99.63640463681803,80.32523556894576,0.0,1052.2560143703922,0.2602307638302379,0.0,0.9690283692357102,21.398803042874597
8287,0.0,0.0,98.11068426621759,79.57416482230242,0.0,987.3065263050211,0.0,0.0,1.0191204848606237,21.412104877294908
8288,0.0,0.0,99.91046925276025,80.83196550752562,0.0,1013.596673383285,0.28150460837935737,0.0,0.9692305871992134,21.41379536581699
8289,0.4416855869484468,0.0,100.61248289721333,80.15088911994152,0.0,982.6432231135879,0.0,0.0,1.0178820575717396,21.398302983018937
8290,0.0,0.0,100.47145283960991,79.64590208644624,0.0,1006.9692655851281,0.1328051105067334,0.0,1.083767809064648,21.398624086329324
8291,0.0,0.0,98.23093554508887,81.62708480453537,0.0,1017.6973307698895,0.0,0.0,1.0404271075686595,21.413761474733494
8292,0.0,0.0,100.4269753702491,80.07202357019904,0.0,1022.5101510094642,0.41807089049456775,0.0,1.0010562387759059,21.3796691368411
8293,0.0,0.0,99.93659785283994,78.26003001537136,0.0,1030.8602132733492,0.0,0.0,1.0370888998083503,21.383480667411703
8294,0.0,0.0,98.98108889082263,81.59470133584398,0.0,1034.8550186217099,0.19470440637745265,0.0,1.0731340194401335,21.387827501563336
8295,0.0,0.0,99.0878555604088,81.02252851078791,0.0,1004.290072350951,0.0,0.0,1.000389560838222,21.37155017246494
8296,0.0,0.0,99.4660546802756,81.36874489535546,0.0,1001.5074074024203,0.1623377483670381,0.0,1.070664955981269,21.328329931489428
8297,0.0,0.0,98.95055164891326,79.9457440016246,0.0,967.5725247010747,0.06390300460348447,0.0,1.060107325406339,21.346140512775804
8298,0.0,0.0,99.80096239287468,80.2694202336931,0.0,1007.4707055553179,0.09712024664289315,0.0,1.106495801822442,21.337961863348088
8299,0.15514887044280662,0.0,99.42772148369252,80.34628659138762,0.0,1017.4612955339353,0.0,0.0,0.9965706701975006,21.327322072301584
8300,0.05444306124828117,0.0,99.16796202557838,80.91901539004532,0.0,1004.7762460734358,0.18165990742299346,0.0,1.0305910530807971,21.34136956520336
8301,0.04911887827027823,0.0,99.91815154174651,78.72521033259169,0.0,1019.1724428716459,0.0,0.0,1.0742846526603356,21.325504276147882
8302,0.5629326432650174,0.0,99.56553776473444,78.97029131600021,0.0,1013.3638849095476,0.018241142246923716,0.0,0.9332360496990038,21.333051638050325
8303,0.1873046092914649,0.0,99.84261613022282,82.16170843798223,0.0,1009.4771669027895,0.0,0.0,0.9732237594405541,21.36032794272719
8304,0.400742724563715,0.0,99.922769463395,79.72901108794174,0.0,994.2077174100721,0.235826849985059,0.0,0.9967860729677936,21.36100925507102
8305,0.3998287709671171,0.0,98.91357948516065,81.99356519923067,0.0,951.9091079843157,0.0,0.0,1.011035146370533,21.34234031148025
8306,0.0,0.0,101.04030995433851,80.89573561598176,0.0,1053.2687582025792,0.0,0.0,0.987051010969683,21.35714041992387
8307,0.05759795050610961,0.0,100.28218050427387,81.05769404832961,0.0,1016.8716713579669,0.33736670672237906,0.0,1.0291217595071822,21.37519135455431
8308,0.0,0.0,99.90428170411609,80.3956695565502,0.0,972.1421418127649,0.0,0.0,1.021358868397641,21.364735188237535
8309,0.0,0.0,100.13716062699048,79.6220815104918,0.0,980.942660170022,0.0,0.0,1.051663727941395,21.359205451096166
8310,0.013395651970991627,0.0,99.14078905179892,81.37582774590534,0.0,1019.2208112170078,0.231342998827411,0.0,0.9652121887920971,21.383068729523078
8311,0.0,0.0,99.47063354577305,80.5735445719019,0.0,1018.1428903780877,0.10201140617902642,0.0,1.0343600956463443,21.370972004857997
8312,0.17421943651620034,0.0,100.30662278263787,79.32847948226275,0.0,950.9845068522222,0.0,0.0,0.9945848317390735,21.372202235363172
8313,0.21699157517527787,0.0,99.00230752775772,79.2663396786713,0.0,976.5124508706963,0.3785577794055698,0.0,1.056533678849001,21.369709838497656
8314,0.0,0.0,99.32629242721644,80.27167162229759,0.0,1000.9863086730352,0.0,0.0,1.0509479745011232,21.349250813128283
8315,0.45392932560215105,0.0,99.17788069916753,81.2699171654793,0.0,1014.3976943728716,0.0,0.0,0.9230443311031287,21.323974691400736
8316,0.0,0.0,98.32246693675557,81.12254899354893,0.0,996.2313199254279,0.007622258916503217,0.0,1.0327654900492358,21.325045485830792
8317,0.37732428746201163,0.0,99.67998574135451,79.73411964219781,0.0,1010.0743209630521,0.31461262684758384,0.0,1.0107983384287886,21.31629846440391
8318,0.0,0.0,100.74628615192384,81.15604094167922,0.0,936.5963421635818,0.22244672200976154,0.0,0.9929058630691782,21.30696050219896
8319,0.07404718707490848,0.0,98.22450421230558,79.79475103338032,0.0,1022.4951194628616,0.0,0.0,1.009108504058887,21.32050626260808
8320,0.0,0.0,98.93792681812354,80.20016753674169,0.0,1007.2668221292013,0.05530556681484651,0.0,1.021541437422886,21.319676496408604
8321,0.0,0.0,99.82654280795273,79.7521685326737,0.0,1003.6539445005733,0.12289720161408665,0.0,0.9621161672377746,21.277637344321356
8322,0.12522879009380156,0.0,100.84129462259769,80.38878531972735,0.0,982.0247224177939,0.026270334572834234,0.0,1.0391962938189248,21.299680069415395
8323,0.0,0.0,98.76967207428423,81.26072309242652,0.0,999.52844751877,0.0,0.0,1.024674484005118,21.321743662678106
8324,0.44003385946950807,0.0,100.05087076071203,80.55554845982547,0.0,1047.1915479308268,0.0,0.0,0.9289282966868316,21.305032747356684
8325,0.0,0.0,101.00567000944474,81.15678055307113,0.0,966.3218252605659,0.0,0.0,0.9817937121397258,21.291241006477563
8326,0.517716505294919,0.0,99.47386566135286,80.18761246853605,0.0,1015.570955063245,0.0,0.0,0.984986419563393,21.273788051557705
8327,0.08864199362046105,0.0,100.31770940860116,80.59651565715585,0.0,981.2089817997498,0.0,0.0,1.0565793600782956,21.293567698193772
8328,0.0,0.0,101.39353763301091,78.99150845146134,0.0,1000.6352091108697,0.013609701102529159,0.0,0.9964494085149849,21.29620937661784
8329,0.1112846014186097,0.0,99.84693908506556,78.763144726446,0.0,1048.2289613846126,0.34631265265574995,0.0,1.0111049930433347,21.280454892729978
8330,0.0,0.0,100.07031198218259,78.59210560616667,0.0,1021.9694429166177,0.0,0.0,1.021794932168465,21.291455941609208
8331,0.2826154261426481,0.0,99.0613154292081,81.1965802376155,0.0,1015.0062006855406,0.19461062833846343,0.0,1.0672094361197526,21.29812069218284
8332,0.0,0.0,101.4118881658082,79.91141253866957,0.0,982.7537941740392,0.32016868156517114,0.0,0.9928636390330944,21.291291633796824
8333,0.020186290516865196,0.0,101.11149877183061,80.53426921232882,0.0,982.6241535058678,0.0,0.0,0.955898771264418,21.281488354795815
8334,0.026063624324244406,0.0,99.24657136919012,78.75777836003722,0.0,971.5391079557187,0.0,0.0,0.9404170798775657,21.27120865950147
8335,0.0,0.0,100.3580398627366,79.32835816679209,0.0,1016.0744399948005,0.0,0.0,0.9860051417709975,21.270190401577594
8336,0.9800855082514348,0.0,99.93457302589898,81.29885471938894,0.0,1038.7251880108329,0.08211366433449294,0.0,1.107835097654723,21.274246291264845
8337,0.0,0.0,98.8276360978097,80.6217078878831,0.0,1019.4708538783256,0.0,0.0,1.0985544747600324,21.25449765350348
8338,0.03590007235288747,0.0,99.56425228310407,79.04938381934477,0.0,1044.0969149116481,0.5471729385593718,0.0,0.9475627084993523,21.265660713682554
8339,0.0,0.0,98.8709909446501,78.78591592175502,0.0,1036.7003560304515,0.18596025759762433,0.0,0.9157414690891363,21.273111853943632
8340,0.0,0.0,101.4523098656268,80.90639376990978,0.0,938.5670214357839,0.0,0.0,1.0749646025714747,21.28155568182933
8341,0.0,0.0,100.26971070037132,80.82157476159709,0.0,993.2671480630972,0.0,0.0,1.0621259539502963,21.268580424716657
8342,0.0,0.0,100.3244741783807,80.47595954732355,0.0,1042.4144993008945,0.0,0.0,1.0589357699209887,21.276058989646316
8343,0.23430443637027548,0.0,100.05827730721909,80.31087920344152,0.0,977.1751713988326,0.423501423896181,0.0,0.9909609799833078,21.286254497306135
8344,0.33764099070609693,0.0,101.84098412028204,79.8422953117305,0.0,978.1729788253069,0.2027991931353659,0.0,1.0064283996356012,21.29479798184795
8345,0.0,0.0,99.6624744580779,79.35015237793195,0.0,963.8758981723635,0.22756442476586605,0.0,0.937207171893599,21.298742887462694
8346,0.0,0.0,101.45284466880983,80.79736402460617,0.0,998.1632161261294,0.0,0.0,0.9830059843632202,21.325295101376334
8347,0.0,0.0,99.0360086942045,79.47804573905333,0.0,1021.3177495875002,0.18603212046051024,0.0,1.099116300354548,21.34593221497843
8348,0.27960809168885303,0.0,100.34582116230305,79.71740973176591,0.0,1001.2438372295444,0.2521661263355547,0.0,1.0045110049453017,21.349362186335707
8349,0.0,0.0,99.53537028526328,81.05742861422797,0.0,1010.1533374328852,0.12684227217728,0.0,1.1325328114118074,21.341956079352602
8350,0.7683071870597233,0.0,97.64507586460039,80.9033944354914,0.0,1020.8249503553767,0.0,0.0,1.0789910219930994,21.332536401808277
8351,0.4566797805031805,0.0,102.12090146189716,78.55898649773076,0.0,1039.5889003191999,0.0,0.0,0.9453374424986714,21.31652691092703
8352,0.0,0.0,100.47486332572352,80.20638504947559,0.0,970.0445536611608,0.0,0.0,1.0141180759900692,21.33147472724253
8353,0.030138323466713003,0.0,101.49027865915474,82.67123997281685,0.0,950.4755767976942,0.47174653233537356,0.0,1.0105119438361643,21.339848786711304
8354,0.0,0.0,102.4085321614355,81.17174641625637,0.0,1021.9771047734579,0.0,0.0,0.9309482411364504,21.350646197713093
8355,0.2819589688804809,0.0,98.7476636967572,81.95796150509825,0.0,972.6639144308261,0.2695936094225899,0.0,0.968444438150021,21.329194256060237
8356,0.3209525256446982,0.0,99.87906683808656,81.13240078746534,0.0,950.9935228622431,0.21350847074416407,0.0,0.9480093319679295,21.340111626503553
8357,0.06828196157737754,0.0,99.27034581177357,79.66002687130384,0.0,1008.2554894765032,0.19070720946144798,0.0,0.9349338361071525,21.33360922903496
8358,0.15208577695834652,0.0,98.92075995541279,81.55935242434526,0.0,989.479813185437,0.0,0.0,1.0493598573502443,21.350346079140497
8359,0.0977134155683096,0.0,99.28124497965666,79.36559175740003,0.0,987.5548296457183,0.8786166017848975,0.0,1.0510224873546932,21.3747653637318
8360,0.3145783423490986,0.0,98.25161191097887,79.69084634682099,0.0,977.5377684632142,0.0,0.0,1.0120117197434622,21.36329915081468
8361,0.0,0.0,100.50779481235475,80.48307318086438,0.0,997.363404424379,0.23888743146524857,0.0,0.9407427923583614,21.345325659202004
